,id,fly_from,fly_to,airline,flight,date,departure_time,arrival_time,price
369,370,SYD,MEL,Virgin,VA867,22/11/20,19:56,21:31,239
370,371,SYD,MEL,Virgin,VA575,22/09/18,16:54,18:29,185
371,372,SYD,MEL,Qantas,QF941,22/11/28,20:58,22:33,197
372,373,SYD,MEL,Jetstar,JQ369,22/12/10,12:50,14:25,278
373,374,SYD,MEL,Qantas,QF143,22/10/25,17:56,19:31,283
374,375,SYD,MEL,Jetstar,JQ235,22/10/13,07:53,09:28,333
375,376,SYD,MEL,Qantas,QF455,22/09/28,10:38,12:13,433
376,377,SYD,MEL,Qantas,QF897,22/10/12,13:14,14:49,81
377,378,SYD,MEL,Qantas,QF812,22/10/04,23:09,00:44,438
378,379,SYD,MEL,Virgin,VA315,22/11/15,21:44,23:19,287
379,380,SYD,MEL,Jetstar,JQ808,22/11/09,06:05,07:40,293
380,381,SYD,MEL,Jetstar,JQ546,22/12/04,13:23,14:58,421
381,382,SYD,MEL,Jetstar,JQ953,22/09/24,15:26,17:01,52
382,383,SYD,MEL,Jetstar,JQ202,22/10/01,06:03,07:38,393
383,384,SYD,MEL,Qantas,QF933,22/11/30,21:23,22:58,254
384,385,SYD,MEL,Qantas,QF243,22/09/22,22:05,23:40,452
385,386,SYD,MEL,Qantas,QF965,22/11/14,13:55,15:30,376
386,387,SYD,MEL,Qantas,QF462,22/11/14,22:37,00:12,270
387,388,SYD,MEL,Jetstar,JQ916,22/11/09,09:34,11:09,211
388,389,SYD,MEL,Virgin,VA555,22/12/28,15:58,17:33,432
389,390,SYD,MEL,Jetstar,JQ116,22/09/26,10:43,12:18,280
390,391,SYD,MEL,Jetstar,JQ814,22/11/15,13:30,15:05,493
391,392,SYD,MEL,Virgin,VA423,22/09/14,06:43,08:18,271
392,393,SYD,MEL,Jetstar,JQ468,22/11/22,23:46,01:21,130
393,394,SYD,MEL,Virgin,VA825,22/12/07,09:23,10:58,348
394,395,SYD,MEL,Virgin,VA503,22/12/26,06:05,07:40,234
395,396,SYD,MEL,Jetstar,JQ859,22/11/28,20:59,22:34,101
396,397,SYD,MEL,Qantas,QF949,22/10/05,10:17,11:52,395
397,398,SYD,MEL,Qantas,QF822,22/12/02,12:06,13:41,186
398,399,SYD,MEL,Jetstar,JQ210,22/11/10,06:51,08:26,432
399,400,SYD,MEL,Virgin,VA808,22/09/20,13:25,15:00,328
400,401,SYD,MEL,Jetstar,JQ727,22/09/27,23:19,00:54,205
401,402,SYD,MEL,Virgin,VA832,22/10/12,12:31,14:06,135
402,403,SYD,MEL,Jetstar,JQ322,22/10/29,18:34,20:09,479
403,404,SYD,MEL,Qantas,QF895,22/12/02,10:25,12:00,388
404,405,SYD,MEL,Qantas,QF345,22/12/30,20:21,21:56,320
405,406,SYD,MEL,Virgin,VA326,22/11/01,06:49,08:24,316
406,407,SYD,MEL,Jetstar,JQ158,22/11/04,20:36,22:11,157
407,408,SYD,MEL,Jetstar,JQ185,22/10/12,15:07,16:42,302
408,409,SYD,MEL,Virgin,VA200,22/10/14,21:32,23:07,196
409,410,SYD,MEL,Jetstar,JQ342,22/10/26,23:57,01:32,338
410,411,SYD,MEL,Qantas,QF213,22/11/11,15:51,17:26,235
411,412,SYD,MEL,Virgin,VA724,22/10/12,06:17,07:52,303
412,413,SYD,MEL,Jetstar,JQ191,22/12/02,20:06,21:41,373
413,414,SYD,MEL,Qantas,QF628,22/11/15,07:37,09:12,147
414,415,SYD,MEL,Virgin,VA409,22/10/29,20:56,22:31,187
415,416,SYD,MEL,Virgin,VA277,22/12/26,17:01,18:36,230
416,417,SYD,MEL,Jetstar,JQ468,22/11/09,12:22,13:57,101
417,418,SYD,MEL,Qantas,QF419,22/10/03,23:09,00:44,429
418,419,SYD,MEL,Virgin,VA887,22/09/27,23:16,00:51,338
419,420,SYD,MEL,Qantas,QF435,22/12/27,11:30,13:05,251
420,421,SYD,MEL,Virgin,VA340,22/11/01,13:53,15:28,72
421,422,SYD,MEL,Qantas,QF887,22/09/21,17:40,19:15,383
422,423,SYD,MEL,Virgin,VA854,22/10/26,18:56,20:31,416
423,424,SYD,MEL,Jetstar,JQ696,22/12/17,14:23,15:58,412
424,425,SYD,MEL,Jetstar,JQ432,22/12/16,14:08,15:43,351
425,426,SYD,MEL,Virgin,VA372,22/10/11,16:19,17:54,441
426,427,SYD,MEL,Jetstar,JQ454,22/12/14,20:07,21:42,493
427,428,SYD,MEL,Jetstar,JQ777,22/12/13,13:07,14:42,175
428,429,SYD,MEL,Qantas,QF481,22/10/30,19:46,21:21,70
429,430,SYD,MEL,Qantas,QF212,22/11/10,18:08,19:43,108
430,431,SYD,MEL,Virgin,VA983,22/12/06,08:23,09:58,293
431,432,SYD,MEL,Virgin,VA490,22/10/14,23:22,00:57,494
432,433,SYD,MEL,Jetstar,JQ483,22/10/12,23:00,00:35,485
433,434,SYD,MEL,Jetstar,JQ187,22/12/25,07:18,08:53,109
434,435,SYD,MEL,Virgin,VA256,22/11/09,07:23,08:58,87
435,436,SYD,MEL,Virgin,VA549,22/09/29,09:47,11:22,424
436,437,SYD,MEL,Virgin,VA294,22/12/27,17:31,19:06,122
437,438,SYD,MEL,Qantas,QF741,22/10/06,20:29,22:04,240
438,439,SYD,MEL,Jetstar,JQ407,22/09/25,08:27,10:02,127
439,440,SYD,MEL,Qantas,QF473,22/12/18,17:15,18:50,474
440,441,SYD,MEL,Qantas,QF448,22/11/30,19:22,20:57,407
441,442,SYD,MEL,Jetstar,JQ844,22/12/14,22:19,23:54,470
442,443,SYD,MEL,Jetstar,JQ774,22/09/27,06:46,08:21,404
443,444,SYD,MEL,Jetstar,JQ329,22/12/01,21:38,23:13,82
444,445,SYD,MEL,Jetstar,JQ939,22/10/21,20:10,21:45,351
445,446,SYD,MEL,Virgin,VA283,22/11/02,14:00,15:35,126
446,447,SYD,MEL,Jetstar,JQ902,22/11/15,06:05,07:40,250
447,448,SYD,MEL,Virgin,VA451,22/12/25,18:57,20:32,462
448,449,SYD,MEL,Qantas,QF170,22/11/08,11:03,12:38,367
449,450,SYD,MEL,Qantas,QF196,22/11/26,15:59,17:34,365
450,451,SYD,MEL,Jetstar,JQ695,22/11/08,23:41,01:16,386
451,452,SYD,MEL,Jetstar,JQ935,22/10/21,23:12,00:47,200
452,453,SYD,MEL,Qantas,QF154,22/11/12,20:17,21:52,422
453,454,SYD,MEL,Jetstar,JQ755,22/11/01,06:32,08:07,160
454,455,SYD,MEL,Virgin,VA810,22/11/19,12:01,13:36,367
455,456,SYD,MEL,Qantas,QF946,22/10/30,19:56,21:31,436
456,457,SYD,MEL,Qantas,QF195,22/12/02,13:28,15:03,432
457,458,SYD,MEL,Qantas,QF717,22/10/15,14:41,16:16,71
458,459,SYD,MEL,Qantas,QF301,22/10/25,21:12,22:47,86
459,460,SYD,MEL,Qantas,QF339,22/11/25,23:17,00:52,97
460,461,SYD,MEL,Qantas,QF945,22/12/01,12:17,13:52,331
461,462,SYD,MEL,Virgin,VA740,22/11/16,07:44,09:19,369
462,463,SYD,MEL,Virgin,VA809,22/12/13,15:32,17:07,201
463,464,SYD,MEL,Jetstar,JQ250,22/09/21,18:19,19:54,253
464,465,SYD,MEL,Virgin,VA488,22/12/28,21:18,22:53,258
465,466,SYD,MEL,Virgin,VA725,22/12/06,19:54,21:29,300
466,467,SYD,MEL,Qantas,QF213,22/11/10,22:22,23:57,316
467,468,SYD,MEL,Virgin,VA953,22/10/08,23:02,00:37,119
468,469,SYD,MEL,Virgin,VA890,22/10/23,16:50,18:25,231
469,470,SYD,MEL,Qantas,QF239,22/12/01,19:30,21:05,180
470,471,SYD,MEL,Qantas,QF943,22/11/08,10:58,12:33,372
471,472,SYD,MEL,Qantas,QF689,22/12/23,08:14,09:49,310
472,473,SYD,MEL,Virgin,VA780,22/12/28,06:57,08:32,466
473,474,SYD,MEL,Jetstar,JQ429,22/12/14,10:28,12:03,385
474,475,SYD,MEL,Qantas,QF551,22/12/03,09:32,11:07,158
475,476,SYD,MEL,Qantas,QF695,22/11/22,14:42,16:17,312
476,477,SYD,MEL,Jetstar,JQ517,22/11/24,07:55,09:30,471
477,478,SYD,MEL,Qantas,QF513,22/10/09,14:53,16:28,475
478,479,SYD,MEL,Qantas,QF696,22/10/03,10:37,12:12,358
479,480,SYD,MEL,Jetstar,JQ291,22/11/04,18:06,19:41,162
480,481,SYD,MEL,Qantas,QF625,22/12/10,20:01,21:36,82
481,482,SYD,MEL,Qantas,QF684,22/10/03,08:14,09:49,391
482,483,SYD,MEL,Jetstar,JQ270,22/10/09,07:32,09:07,291
483,484,SYD,MEL,Qantas,QF813,22/11/18,08:26,10:01,339
484,485,SYD,MEL,Jetstar,JQ555,22/10/29,14:56,16:31,446
485,486,SYD,MEL,Qantas,QF475,22/12/27,18:48,20:23,73
486,487,SYD,MEL,Jetstar,JQ410,22/09/30,14:06,15:41,160
487,488,SYD,MEL,Jetstar,JQ149,22/11/29,11:20,12:55,373
488,489,SYD,MEL,Virgin,VA122,22/10/12,14:31,16:06,223
489,490,SYD,MEL,Jetstar,JQ229,22/11/20,12:12,13:47,466
490,491,SYD,MEL,Qantas,QF752,22/10/07,07:17,08:52,421
491,492,SYD,MEL,Jetstar,JQ773,22/09/29,20:26,22:01,203
492,493,SYD,MEL,Jetstar,JQ445,22/10/30,20:47,22:22,339
493,494,SYD,MEL,Jetstar,JQ369,22/10/15,12:22,13:57,444
494,495,SYD,MEL,Jetstar,JQ301,22/12/01,21:47,23:22,52
495,496,SYD,MEL,Jetstar,JQ403,22/10/12,15:31,17:06,325
496,497,SYD,MEL,Virgin,VA309,22/10/12,20:21,21:56,497
497,498,SYD,MEL,Qantas,QF909,22/11/22,14:25,16:00,194
498,499,SYD,MEL,Virgin,VA515,22/10/04,09:35,11:10,269
499,500,SYD,MEL,Jetstar,JQ424,22/10/16,07:32,09:07,288
500,501,SYD,MEL,Qantas,QF922,22/12/07,20:37,22:12,285
501,502,SYD,MEL,Virgin,VA298,22/12/15,14:01,15:36,147
502,503,SYD,MEL,Jetstar,JQ580,22/10/06,11:45,13:20,420
503,504,SYD,MEL,Jetstar,JQ345,22/12/26,14:52,16:27,458
504,505,SYD,MEL,Qantas,QF563,22/10/17,14:28,16:03,304
505,506,SYD,MEL,Jetstar,JQ101,22/11/16,13:13,14:48,420
506,507,SYD,MEL,Virgin,VA229,22/10/04,18:40,20:15,355
507,508,SYD,MEL,Qantas,QF219,22/10/22,21:38,23:13,78
508,509,SYD,MEL,Jetstar,JQ728,22/10/01,23:31,01:06,306
509,510,SYD,MEL,Qantas,QF534,22/09/15,06:02,07:37,217
510,511,SYD,MEL,Jetstar,JQ995,22/09/16,15:31,17:06,308
511,512,SYD,MEL,Virgin,VA100,22/11/26,19:22,20:57,357
512,513,SYD,MEL,Qantas,QF584,22/11/27,12:21,13:56,186
513,514,SYD,MEL,Qantas,QF100,22/09/16,19:37,21:12,296
514,515,SYD,MEL,Virgin,VA590,22/10/15,19:06,20:41,477
515,516,SYD,MEL,Virgin,VA693,22/09/27,18:27,20:02,205
516,517,SYD,MEL,Qantas,QF152,22/10/26,09:11,10:46,282
517,518,SYD,MEL,Qantas,QF578,22/11/28,09:32,11:07,324
518,519,SYD,MEL,Qantas,QF247,22/09/22,18:38,20:13,167
519,520,SYD,MEL,Virgin,VA242,22/12/01,13:10,14:45,417
520,521,SYD,MEL,Jetstar,JQ249,22/10/16,08:57,10:32,429
521,522,SYD,MEL,Virgin,VA288,22/12/05,19:18,20:53,430
522,523,SYD,MEL,Virgin,VA860,22/12/29,08:14,09:49,391
523,524,SYD,MEL,Virgin,VA808,22/12/13,16:41,18:16,174
524,525,SYD,MEL,Qantas,QF409,22/11/24,19:18,20:53,329
525,526,SYD,MEL,Qantas,QF471,22/10/28,07:24,08:59,150
526,527,SYD,MEL,Virgin,VA390,22/12/30,19:41,21:16,390
527,528,SYD,MEL,Qantas,QF325,22/12/17,06:19,07:54,371
528,529,SYD,MEL,Virgin,VA651,22/12/17,19:33,21:08,362
529,530,SYD,MEL,Jetstar,JQ938,22/10/28,22:50,00:25,107
530,531,SYD,MEL,Qantas,QF996,22/09/15,08:33,10:08,245
531,532,SYD,MEL,Qantas,QF249,22/12/04,21:58,23:33,424
532,533,SYD,MEL,Virgin,VA847,22/11/01,19:35,21:10,259
533,534,SYD,MEL,Jetstar,JQ977,22/10/31,11:36,13:11,293
534,535,SYD,MEL,Virgin,VA853,22/11/07,06:16,07:51,298
535,536,SYD,MEL,Qantas,QF422,22/12/02,18:47,20:22,479
536,537,SYD,MEL,Virgin,VA659,22/10/26,19:57,21:32,76
537,538,SYD,MEL,Qantas,QF330,22/10/14,17:02,18:37,80
538,539,SYD,MEL,Virgin,VA992,22/10/12,14:43,16:18,324
539,540,SYD,MEL,Qantas,QF124,22/11/09,19:58,21:33,214
540,541,SYD,MEL,Jetstar,JQ464,22/11/30,12:42,14:17,173
541,542,SYD,MEL,Qantas,QF953,22/10/28,15:31,17:06,463
542,543,SYD,MEL,Qantas,QF391,22/12/25,09:07,10:42,74
543,544,SYD,MEL,Qantas,QF273,22/10/11,22:00,23:35,449
544,545,SYD,MEL,Virgin,VA281,22/09/19,11:38,13:13,100
545,546,SYD,MEL,Virgin,VA141,22/10/27,07:29,09:04,312
546,547,SYD,MEL,Qantas,QF808,22/11/14,13:29,15:04,193
547,548,SYD,MEL,Qantas,QF490,22/11/29,20:59,22:34,461
548,549,SYD,MEL,Qantas,QF279,22/12/18,14:05,15:40,332
549,550,SYD,MEL,Virgin,VA507,22/09/14,21:17,22:52,58
550,551,SYD,MEL,Qantas,QF709,22/11/01,21:15,22:50,418
551,552,SYD,MEL,Virgin,VA140,22/11/04,15:02,16:37,233
552,553,SYD,MEL,Virgin,VA705,22/09/20,11:00,12:35,432
553,554,SYD,MEL,Jetstar,JQ240,22/12/19,06:11,07:46,352
554,555,SYD,MEL,Qantas,QF851,22/12/23,09:12,10:47,177
555,556,SYD,MEL,Jetstar,JQ282,22/09/25,21:21,22:56,229
556,557,SYD,MEL,Virgin,VA747,22/11/19,11:16,12:51,307
557,558,SYD,MEL,Jetstar,JQ405,22/10/31,13:34,15:09,125
558,559,SYD,MEL,Qantas,QF895,22/10/15,13:58,15:33,496
559,560,SYD,MEL,Qantas,QF541,22/10/13,22:35,00:10,109
560,561,SYD,MEL,Qantas,QF201,22/12/17,17:20,18:55,73
561,562,SYD,MEL,Qantas,QF530,22/11/01,22:38,00:13,66
562,563,SYD,MEL,Virgin,VA461,22/12/08,16:39,18:14,489
563,564,SYD,MEL,Jetstar,JQ814,22/09/16,14:15,15:50,337
564,565,SYD,MEL,Jetstar,JQ223,22/10/02,10:56,12:31,392
565,566,SYD,MEL,Qantas,QF851,22/12/20,13:54,15:29,414
566,567,SYD,MEL,Jetstar,JQ194,22/09/24,08:40,10:15,139
567,568,SYD,MEL,Qantas,QF334,22/10/21,12:16,13:51,71
568,569,SYD,MEL,Virgin,VA734,22/11/19,23:10,00:45,460
569,570,SYD,MEL,Virgin,VA641,22/10/21,20:31,22:06,151
570,571,SYD,MEL,Qantas,QF777,22/11/25,09:29,11:04,278
571,572,SYD,MEL,Jetstar,JQ742,22/12/14,07:53,09:28,331
572,573,SYD,MEL,Qantas,QF494,22/12/07,22:44,00:19,366
573,574,SYD,MEL,Qantas,QF441,22/12/19,10:30,12:05,374
574,575,SYD,MEL,Virgin,VA938,22/10/02,13:37,15:12,323
575,576,SYD,MEL,Jetstar,JQ914,22/09/24,14:56,16:31,343
576,577,SYD,MEL,Qantas,QF165,22/10/31,06:15,07:50,399
577,578,SYD,MEL,Virgin,VA193,22/09/15,20:04,21:39,446
578,579,SYD,MEL,Qantas,QF596,22/11/30,08:48,10:23,114
579,580,SYD,MEL,Virgin,VA632,22/11/22,07:01,08:36,461
580,581,SYD,MEL,Virgin,VA779,22/10/23,18:08,19:43,407
581,582,SYD,MEL,Virgin,VA356,22/12/24,20:07,21:42,191
582,583,SYD,MEL,Qantas,QF322,22/10/08,11:16,12:51,279
583,584,SYD,MEL,Jetstar,JQ300,22/09/26,11:09,12:44,364
584,585,SYD,MEL,Jetstar,JQ771,22/12/09,20:53,22:28,434
585,586,SYD,MEL,Virgin,VA566,22/12/13,22:14,23:49,117
586,587,SYD,MEL,Qantas,QF849,22/11/29,09:26,11:01,289
587,588,SYD,MEL,Qantas,QF535,22/10/04,19:26,21:01,349
588,589,SYD,MEL,Qantas,QF853,22/12/27,17:45,19:20,185
589,590,SYD,MEL,Jetstar,JQ168,22/12/17,23:07,00:42,371
590,591,SYD,MEL,Virgin,VA741,22/09/19,22:58,00:33,162
591,592,SYD,MEL,Virgin,VA963,22/11/27,11:09,12:44,80
592,593,SYD,MEL,Virgin,VA885,22/11/14,14:52,16:27,310
593,594,SYD,MEL,Qantas,QF300,22/10/03,07:26,09:01,421
594,595,SYD,MEL,Jetstar,JQ320,22/12/16,06:59,08:34,217
595,596,SYD,MEL,Qantas,QF408,22/12/21,09:27,11:02,456
596,597,SYD,MEL,Virgin,VA952,22/11/15,08:19,09:54,191
597,598,SYD,MEL,Virgin,VA462,22/10/08,11:12,12:47,199
598,599,SYD,MEL,Virgin,VA525,22/11/04,16:58,18:33,74
599,600,SYD,MEL,Virgin,VA868,22/11/15,18:58,20:33,428
600,601,SYD,MEL,Jetstar,JQ821,22/11/04,11:11,12:46,183
601,602,SYD,MEL,Qantas,QF709,22/09/15,22:19,23:54,464
602,603,SYD,MEL,Jetstar,JQ599,22/09/23,14:36,16:11,266
603,604,SYD,MEL,Virgin,VA815,22/11/06,13:17,14:52,243
604,605,SYD,MEL,Qantas,QF950,22/11/27,19:50,21:25,89
605,606,SYD,MEL,Virgin,VA593,22/09/30,22:52,00:27,213
606,607,SYD,MEL,Virgin,VA764,22/12/08,17:58,19:33,421
607,608,SYD,MEL,Virgin,VA250,22/10/03,10:00,11:35,164
608,609,SYD,MEL,Virgin,VA165,22/11/22,17:43,19:18,382
609,610,SYD,MEL,Jetstar,JQ828,22/10/12,21:12,22:47,394
610,611,SYD,MEL,Qantas,QF403,22/10/23,10:25,12:00,341
611,612,SYD,MEL,Virgin,VA145,22/12/28,10:35,12:10,190
612,613,SYD,MEL,Qantas,QF974,22/12/19,11:33,13:08,171
613,614,SYD,MEL,Virgin,VA196,22/11/16,18:51,20:26,406
614,615,SYD,MEL,Jetstar,JQ622,22/11/13,19:06,20:41,132
615,616,SYD,MEL,Virgin,VA445,22/12/15,10:18,11:53,62
616,617,SYD,MEL,Qantas,QF316,22/10/13,21:56,23:31,66
617,618,SYD,MEL,Virgin,VA910,22/12/16,15:25,17:00,300
618,619,SYD,MEL,Jetstar,JQ394,22/12/17,21:39,23:14,96
619,620,SYD,MEL,Qantas,QF326,22/10/11,06:07,07:42,275
620,621,SYD,MEL,Jetstar,JQ813,22/09/21,07:17,08:52,437
621,622,SYD,MEL,Qantas,QF876,22/12/01,07:16,08:51,306
622,623,SYD,MEL,Jetstar,JQ261,22/10/11,20:24,21:59,279
623,624,SYD,MEL,Qantas,QF740,22/12/02,16:16,17:51,125
624,625,SYD,MEL,Jetstar,JQ586,22/10/13,14:17,15:52,186
625,626,SYD,MEL,Jetstar,JQ988,22/12/01,15:36,17:11,399
626,627,SYD,MEL,Jetstar,JQ245,22/12/15,06:02,07:37,400
627,628,SYD,MEL,Virgin,VA487,22/12/26,08:38,10:13,103
628,629,SYD,MEL,Jetstar,JQ772,22/11/01,22:46,00:21,101
629,630,SYD,MEL,Virgin,VA886,22/11/21,23:29,01:04,192
630,631,SYD,MEL,Jetstar,JQ606,22/11/15,15:51,17:26,197
631,632,SYD,MEL,Qantas,QF393,22/11/17,12:32,14:07,407
632,633,SYD,MEL,Virgin,VA283,22/10/13,07:58,09:33,63
633,634,SYD,MEL,Qantas,QF439,22/12/08,19:00,20:35,352
634,635,SYD,MEL,Virgin,VA637,22/10/18,19:26,21:01,233
635,636,SYD,MEL,Jetstar,JQ563,22/09/16,13:05,14:40,191
636,637,SYD,MEL,Qantas,QF649,22/12/21,18:01,19:36,365
637,638,SYD,MEL,Virgin,VA186,22/11/02,11:08,12:43,260
638,639,SYD,MEL,Jetstar,JQ385,22/12/10,22:33,00:08,254
639,640,SYD,MEL,Virgin,VA912,22/10/12,07:52,09:27,380
640,641,SYD,MEL,Jetstar,JQ601,22/10/20,18:31,20:06,318
641,642,SYD,MEL,Qantas,QF640,22/12/16,16:58,18:33,55
642,643,SYD,MEL,Qantas,QF101,22/11/13,21:35,23:10,173
643,644,SYD,MEL,Jetstar,JQ748,22/10/24,07:51,09:26,111
644,645,SYD,MEL,Jetstar,JQ934,22/10/07,22:23,23:58,268
645,646,SYD,MEL,Jetstar,JQ391,22/12/07,23:36,01:11,400
646,647,SYD,MEL,Jetstar,JQ688,22/10/31,11:19,12:54,391
647,648,SYD,MEL,Virgin,VA562,22/12/12,06:14,07:49,389
648,649,SYD,MEL,Jetstar,JQ765,22/12/08,23:02,00:37,275
649,650,SYD,MEL,Jetstar,JQ705,22/10/21,16:19,17:54,420
650,651,SYD,MEL,Virgin,VA243,22/12/13,19:04,20:39,466
651,652,SYD,MEL,Qantas,QF855,22/09/22,08:25,10:00,65
652,653,SYD,MEL,Jetstar,JQ227,22/11/10,09:19,10:54,171
653,654,SYD,MEL,Jetstar,JQ674,22/12/21,18:38,20:13,417
654,655,SYD,MEL,Qantas,QF403,22/10/04,13:47,15:22,459
655,656,SYD,MEL,Qantas,QF397,22/09/21,23:04,00:39,146
656,657,SYD,MEL,Qantas,QF538,22/11/24,10:21,11:56,390
657,658,SYD,MEL,Qantas,QF169,22/12/28,22:16,23:51,456
658,659,SYD,MEL,Qantas,QF570,22/12/11,07:34,09:09,221
659,660,SYD,MEL,Qantas,QF238,22/12/12,10:00,11:35,137
660,661,SYD,MEL,Jetstar,JQ372,22/10/05,17:27,19:02,101
661,662,SYD,MEL,Jetstar,JQ796,22/10/02,21:42,23:17,279
662,663,SYD,MEL,Qantas,QF160,22/11/19,11:29,13:04,191
663,664,SYD,MEL,Jetstar,JQ313,22/12/17,15:49,17:24,365
664,665,SYD,MEL,Virgin,VA807,22/09/26,14:32,16:07,323
665,666,SYD,MEL,Virgin,VA375,22/10/21,19:36,21:11,108
666,667,SYD,MEL,Virgin,VA252,22/12/06,07:27,09:02,206
667,668,SYD,MEL,Qantas,QF878,22/12/07,14:39,16:14,280
668,669,SYD,MEL,Virgin,VA362,22/10/18,22:50,00:25,161
669,670,SYD,MEL,Jetstar,JQ720,22/12/05,06:32,08:07,244
670,671,SYD,MEL,Virgin,VA413,22/11/08,15:55,17:30,140
671,672,SYD,MEL,Qantas,QF196,22/11/24,23:30,01:05,173
672,673,SYD,MEL,Qantas,QF265,22/10/05,18:59,20:34,477
673,674,SYD,MEL,Jetstar,JQ798,22/11/10,07:51,09:26,186
674,675,SYD,MEL,Qantas,QF970,22/11/08,13:31,15:06,304
675,676,SYD,MEL,Virgin,VA466,22/12/22,10:34,12:09,230
676,677,SYD,MEL,Jetstar,JQ305,22/10/09,15:08,16:43,418
677,678,SYD,MEL,Jetstar,JQ563,22/10/08,21:41,23:16,297
678,679,SYD,MEL,Virgin,VA120,22/12/09,13:50,15:25,486
679,680,SYD,MEL,Virgin,VA984,22/12/04,10:09,11:44,68
680,681,SYD,MEL,Jetstar,JQ446,22/12/30,20:15,21:50,62
681,682,SYD,MEL,Jetstar,JQ542,22/12/23,13:26,15:01,233
682,683,SYD,MEL,Virgin,VA409,22/10/25,06:55,08:30,480
683,684,SYD,MEL,Qantas,QF471,22/10/01,14:01,15:36,470
684,685,SYD,MEL,Virgin,VA946,22/09/17,07:03,08:38,56
685,686,SYD,MEL,Jetstar,JQ552,22/09/27,19:53,21:28,419
686,687,SYD,MEL,Jetstar,JQ403,22/12/13,07:51,09:26,333
687,688,SYD,MEL,Jetstar,JQ912,22/09/30,19:59,21:34,304
688,689,SYD,MEL,Virgin,VA555,22/11/04,15:39,17:14,237
689,690,SYD,MEL,Jetstar,JQ640,22/12/02,10:16,11:51,465
690,691,SYD,MEL,Qantas,QF665,22/09/28,13:04,14:39,75
691,692,SYD,MEL,Jetstar,JQ706,22/11/21,20:56,22:31,364
692,693,SYD,MEL,Jetstar,JQ580,22/11/13,19:20,20:55,333
693,694,SYD,MEL,Jetstar,JQ171,22/09/23,11:59,13:34,380
694,695,SYD,MEL,Virgin,VA762,22/11/20,16:13,17:48,416
695,696,SYD,MEL,Virgin,VA435,22/12/07,19:55,21:30,459
696,697,SYD,MEL,Qantas,QF266,22/11/20,20:55,22:30,269
697,698,SYD,MEL,Virgin,VA204,22/11/24,17:30,19:05,133
698,699,SYD,MEL,Qantas,QF467,22/09/14,14:00,15:35,80
699,700,SYD,MEL,Qantas,QF123,22/10/07,15:30,17:05,245
700,701,SYD,MEL,Virgin,VA856,22/09/20,10:19,11:54,261
701,702,SYD,MEL,Qantas,QF211,22/12/24,14:52,16:27,263
702,703,SYD,MEL,Virgin,VA198,22/10/10,09:47,11:22,448
703,704,SYD,MEL,Virgin,VA356,22/12/16,10:22,11:57,133
704,705,SYD,MEL,Jetstar,JQ361,22/11/20,07:29,09:04,309
705,706,SYD,MEL,Qantas,QF698,22/12/10,22:19,23:54,485
706,707,SYD,MEL,Qantas,QF527,22/09/15,08:11,09:46,298
707,708,SYD,MEL,Jetstar,JQ238,22/11/22,10:13,11:48,486
708,709,SYD,MEL,Qantas,QF926,22/09/24,15:08,16:43,270
709,710,SYD,MEL,Jetstar,JQ308,22/11/02,08:26,10:01,172
710,711,SYD,MEL,Jetstar,JQ344,22/12/02,20:42,22:17,448
711,712,SYD,MEL,Qantas,QF667,22/10/09,22:17,23:52,422
712,713,SYD,MEL,Virgin,VA322,22/12/19,14:23,15:58,152
713,714,SYD,MEL,Qantas,QF500,22/11/26,10:17,11:52,206
714,715,SYD,MEL,Qantas,QF583,22/12/02,07:55,09:30,450
715,716,SYD,MEL,Virgin,VA463,22/10/16,19:11,20:46,158
716,717,SYD,MEL,Virgin,VA342,22/11/10,15:37,17:12,84
717,718,SYD,MEL,Virgin,VA158,22/09/22,09:14,10:49,473
718,719,SYD,MEL,Jetstar,JQ833,22/12/02,14:46,16:21,301
719,720,SYD,MEL,Qantas,QF295,22/11/10,16:38,18:13,56
720,721,SYD,MEL,Qantas,QF789,22/12/25,06:14,07:49,197
721,722,SYD,MEL,Virgin,VA915,22/11/10,21:27,23:02,344
722,723,SYD,MEL,Qantas,QF550,22/09/14,11:15,12:50,72
723,724,SYD,MEL,Jetstar,JQ856,22/10/26,07:50,09:25,442
724,725,SYD,MEL,Virgin,VA627,22/12/09,22:59,00:34,248
725,726,SYD,MEL,Jetstar,JQ401,22/11/16,07:23,08:58,419
726,727,SYD,MEL,Virgin,VA137,22/12/14,18:17,19:52,218
727,728,SYD,MEL,Jetstar,JQ651,22/12/13,13:49,15:24,244
728,729,SYD,MEL,Qantas,QF855,22/12/25,21:29,23:04,65
729,730,SYD,MEL,Jetstar,JQ812,22/12/17,20:15,21:50,59
730,731,SYD,MEL,Jetstar,JQ295,22/09/24,19:59,21:34,254
731,732,SYD,MEL,Jetstar,JQ110,22/10/21,17:08,18:43,420
732,733,SYD,MEL,Virgin,VA479,22/10/30,14:23,15:58,274
733,734,SYD,MEL,Jetstar,JQ406,22/09/16,08:28,10:03,100
734,735,SYD,MEL,Qantas,QF695,22/09/18,17:27,19:02,480
735,736,SYD,MEL,Jetstar,JQ752,22/09/29,16:57,18:32,484
736,737,SYD,MEL,Virgin,VA183,22/10/03,12:32,14:07,420
737,738,SYD,MEL,Qantas,QF631,22/12/02,22:23,23:58,141
738,739,SYD,MEL,Virgin,VA332,22/12/10,19:03,20:38,198
